Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
3198;-0.084826946,0.021319652,1.9086376;-0.092457525,0.08233385,1.964819;-0.1112864,0.43947452,1.9686453;-0.121561326,0.63176644,1.9490434;-0.28159928,0.30428717,1.950493;-0.33020964,0.07602183,1.9681754;-0.37909207,-0.029983994,2.1591508;-0.39339817,-0.0651685,2.2261682;0.06650236,0.30973366,1.9736602;0.12953456,0.07575207,2.0326908;0.19882357,0.19171184,2.2117233;0.18695736,0.17145887,2.25444;-0.15809506,-0.05937997,1.8841262;-0.1459838,-0.50407,1.9049395;-0.061437845,-0.764407,2.0456004;-0.02229503,-0.8466985,2.023601;-0.0023916003,-0.05312157,1.9071536;0.055959523,-0.466517,1.7955915;0.08786933,-0.75435686,1.7721292;0.09950998,-0.7912133,1.6862354;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3245;-0.084971644,0.021280853,1.908715;-0.09260075,0.0822719,1.964935;-0.11149151,0.43943202,1.9688936;-0.12184033,0.63162917,1.9491487;-0.2817998,0.30423784,1.9507482;-0.33031106,0.07596617,1.9682387;-0.3789091,-0.030373812,2.1593664;-0.39375383,-0.06414395,2.2310252;0.06627306,0.309683,1.9738667;0.12930389,0.07560002,2.0326529;0.19612876,0.18103212,2.2099683;0.18268003,0.1554693,2.2514431;-0.1582178,-0.059417944,1.884185;-0.14594696,-0.5040551,1.9052408;-0.06151222,-0.7648569,2.045269;-0.022523083,-0.84701574,2.0228612;-0.0025409153,-0.053150304,1.9071583;0.056793664,-0.465128,1.792733;0.08954043,-0.7534865,1.7691416;0.10136276,-0.7901728,1.6831053;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3276;-0.08511052,0.021244865,1.9087881;-0.09274008,0.08221451,1.9650456;-0.11167599,0.43940064,1.969116;-0.12208927,0.6315248,1.9492711;-0.28197247,0.3042003,1.9509604;-0.33040628,0.07592292,1.9682928;-0.3787456,-0.030719673,2.159574;-0.3939838,-0.06348302,2.2344236;0.06605562,0.30963677,1.9740584;0.12904881,0.0754278,2.0326524;0.19432007,0.15960893,2.2090392;0.17940144,0.13261135,2.249519;-0.15833393,-0.059453756,1.8842378;-0.1458774,-0.5040178,1.9057057;-0.06156109,-0.76524335,2.0450487;-0.022722501,-0.8473038,2.02224;-0.0026839837,-0.053175643,1.9071655;0.0575875,-0.4639274,1.790172;0.09085357,-0.7527123,1.7668273;0.10277845,-0.7893729,1.6807678;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3307;-0.085247464,0.02121475,1.9088576;-0.09287884,0.082164824,1.9651508;-0.111845605,0.43937904,1.9693131;-0.122324005,0.6314545,1.9494063;-0.28212422,0.30417204,1.9511377;-0.33051458,0.075879425,1.9683534;-0.37861907,-0.031006064,2.1597688;-0.39413393,-0.063088305,2.2368462;0.0658412,0.3096019,1.97424;0.12878273,0.075250834,2.0326672;0.19474278,0.093208864,2.214572;0.1769636,0.053709656,2.2529876;-0.1584476,-0.059485655,1.8842843;-0.14575896,-0.50393087,1.9063852;-0.061610505,-0.765679,2.044843;-0.02298189,-0.84765506,2.021456;-0.002824727,-0.05319362,1.9071771;0.05815718,-0.46307725,1.7883817;0.091920994,-0.752062,1.7649772;0.10392697,-0.78871274,1.6789113;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3339;-0.085387506,0.02118585,1.908923;-0.09301874,0.08211834,1.9652504;-0.111999355,0.43936473,1.9694896;-0.12254401,0.63141435,1.9495728;-0.28225744,0.3041505,1.9512866;-0.33062744,0.07583964,1.9684126;-0.37851742,-0.03125662,2.1599565;-0.39420304,-0.06297655,2.2385335;0.06564363,0.3095717,1.9744041;0.12852374,0.07507734,2.0326953;0.19577281,0.05725246,2.217937;0.17628047,0.020965647,2.254473;-0.15856804,-0.059518278,1.8843267;-0.14566155,-0.5038517,1.9069966;-0.061603952,-0.76601297,2.044693;-0.0231342,-0.8479231,2.0208087;-0.0029688894,-0.05320954,1.9071876;0.05851555,-0.4625483,1.7872771;0.09279121,-0.75157,1.76365;0.10487779,-0.7882105,1.6775761;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3370;-0.08552524,0.02115773,1.9089817;-0.09315259,0.082075,1.9653411;-0.11213429,0.43935603,1.9696466;-0.12276981,0.63139415,1.9497548;-0.28237522,0.30413538,1.9514146;-0.3307501,0.07581223,1.968469;-0.37843546,-0.031476814,2.1601298;-0.39419693,-0.0631284,2.2396035;0.065465346,0.30954558,1.9745504;0.12824583,0.07489219,2.0327053;0.19594057,0.088624984,2.2141647;0.17563207,0.018565588,2.253335;-0.15869258,-0.05955022,1.8843611;-0.14561176,-0.50382525,1.9073966;-0.061572846,-0.7662569,2.0445921;-0.023211073,-0.8481138,2.020368;-0.0031137445,-0.05322698,1.9071946;0.058739547,-0.46220815,1.7865503;0.093305394,-0.751275,1.7628961;0.10543553,-0.7879246,1.6768227;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3401;-0.085669436,0.021123609,1.9090309;-0.09328735,0.0820283,1.9654226;-0.11225448,0.43934938,1.9697878;-0.12300195,0.63138247,1.9499632;-0.28247878,0.3041231,1.951524;-0.3309613,0.07577306,1.968554;-0.37831986,-0.031847518,2.1603975;-0.39409637,-0.063604675,2.2401233;0.06531167,0.3095125,1.9746774;0.1279919,0.07472192,2.0327094;0.16384417,-0.03011135,2.181232;0.14318511,-0.091078244,2.2186196;-0.15883286,-0.05958994,1.8843843;-0.14558107,-0.5038011,1.9076881;-0.061506663,-0.76632,2.044791;-0.023233514,-0.8482076,2.0204284;-0.0032726754,-0.053256214,1.9071877;0.058621082,-0.46244097,1.7871833;0.09348468,-0.7511627,1.7627468;0.10561489,-0.78786474,1.6767282;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3432;-0.0858332,0.021081751,1.9090631;-0.093426675,0.081977814,1.9654903;-0.11236062,0.43934524,1.9699136;-0.12324806,0.6313976,1.9502224;-0.2825697,0.3041138,1.9516182;-0.3312948,0.07570763,1.9687264;-0.3782276,-0.032211754,2.1607041;-0.39395684,-0.06418918,2.2403111;0.06518416,0.3094708,1.9747742;0.12776788,0.0745649,2.0327017;0.1781508,-0.039499205,2.1856751;0.14403547,-0.11152434,2.2156432;-0.15900029,-0.059637062,1.8843933;-0.14569092,-0.50369734,1.9073879;-0.061491963,-0.76559144,2.0451865;-0.023175908,-0.8474246,2.0222785;-0.003484946,-0.053304955,1.9071317;0.057813197,-0.46361527,1.7902637;0.09252659,-0.75156754,1.7646606;0.10443761,-0.7885812,1.6789352;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3479;-0.086002246,0.021034462,1.9090763;-0.093560115,0.081925616,1.965543;-0.112454146,0.439343,1.9700258;-0.123500146,0.63143635,1.9505366;-0.28264737,0.3041063,1.9517008;-0.33148322,0.07566932,1.9688219;-0.37816772,-0.032439437,2.1608944;-0.39380035,-0.06483342,2.2402444;0.06507899,0.3094237,1.9748431;0.12760507,0.07442362,2.0326388;0.14897002,-0.09432691,2.1650765;0.13291727,-0.13931449,2.206198;-0.15917102,-0.0596848,1.8843914;-0.14580451,-0.50360274,1.906997;-0.06151269,-0.7650342,2.045436;-0.023214439,-0.8469271,2.0235212;-0.003732147,-0.05336995,1.9070147;0.056268476,-0.4660408,1.7951488;0.091105536,-0.7523346,1.7674644;0.102814555,-0.7895872,1.6819367;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3510;-0.08617215,0.02098789,1.909068;-0.09368406,0.081875846,1.9655788;-0.112534255,0.439343,1.9701245;-0.12374791,0.631497,1.9508984;-0.28271517,0.30410093,1.9517733;-0.33174643,0.07561705,1.9689598;-0.37810516,-0.0326947,2.161147;-0.39364812,-0.06542613,2.2400393;0.06499241,0.30937737,1.9748888;0.12748395,0.07430145,2.0324364;0.14622298,-0.10388256,2.1637385;0.12909299,-0.14952862,2.1959417;-0.15934584,-0.05973078,1.8843715;-0.14591192,-0.5035179,1.9065765;-0.061529476,-0.7643865,2.0457714;-0.02323352,-0.84636533,2.0250776;-0.0039983816,-0.05343656,1.9068421;0.054841366,-0.46821383,1.79936;0.08960188,-0.75317043,1.7704977;0.10113259,-0.7906444,1.6851217;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3542;-0.08633429,0.020941779,1.9090444;-0.093795374,0.08182871,1.9656019;-0.1126033,0.4393455,1.9702117;-0.12398242,0.631561,1.9512812;-0.28277364,0.30409762,1.951836;-0.331881,0.07559474,1.9690222;-0.3783711,-0.031943757,2.161219;-0.394055,-0.06437091,2.2390182;0.06492145,0.30933502,1.9749141;0.12736359,0.07413698,2.0318902;0.15186708,-0.08374258,2.1719494;0.12706517,-0.15121642,2.1853704;-0.15951392,-0.05977444,1.8843387;-0.14599985,-0.5034513,1.9061981;-0.061522983,-0.76397675,2.0459359;-0.023234399,-0.8460804,2.0258482;-0.0042554713,-0.053504173,1.9066428;0.053728137,-0.4698735,1.8025696;0.08812497,-0.75398123,1.7734444;0.09948288,-0.7916691,1.688191;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3573;-0.08648968,0.020898914,1.9090067;-0.0938983,0.08178557,1.9656132;-0.11265969,0.439353,1.9702871;-0.12418903,0.6316531,1.9516982;-0.28281814,0.3040985,1.9518808;-0.33199465,0.075578466,1.9690733;-0.37894964,-0.030477943,2.1610966;-0.394964,-0.06221951,2.2373157;0.0648612,0.30929026,1.9749223;0.12728369,0.073972814,2.0312784;0.1534868,-0.07781631,2.1740806;0.12630765,-0.14830184,2.1762412;-0.15968078,-0.059812587,1.8842832;-0.14609505,-0.5033681,1.9056591;-0.06151649,-0.7635109,2.046074;-0.023223713,-0.84577125,2.0266087;-0.004497581,-0.05356749,1.9064381;0.052902512,-0.4710912,1.8049119;0.08682579,-0.7546876,1.7760173;0.098050125,-0.792552,1.6908401;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3604;-0.08663555,0.02085324,1.9089538;-0.09399366,0.08174122,1.965611;-0.11269799,0.43935886,1.970342;-0.124366656,0.6317404,1.9520831;-0.2828457,0.30409682,1.9519067;-0.3321526,0.075550586,1.9691547;-0.3797058,-0.028667692,2.1609824;-0.39558762,-0.060821023,2.2360668;0.064811215,0.30924094,1.9749129;0.12724398,0.07381841,2.0306354;0.15452187,-0.073425055,2.1747432;0.12579432,-0.14533499,2.1689718;-0.15984009,-0.059851114,1.8842151;-0.14616306,-0.50329036,1.9052166;-0.061492432,-0.762846,2.0464234;-0.023148011,-0.84525216,2.02804;-0.004721823,-0.053633556,1.9062215;0.052309487,-0.47196442,1.8065839;0.085714616,-0.75530034,1.778224;0.09684252,-0.79331934,1.6930978;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3635;-0.08677158,0.020808844,1.9088889;-0.094082616,0.08169834,1.9655981;-0.11272764,0.43936604,1.9703871;-0.1245152,0.63183874,1.9524494;-0.28286543,0.3040955,1.9519233;-0.3322463,0.07553565,1.969187;-0.3799316,-0.028093494,2.160976;-0.39584634,-0.060206663,2.2353263;0.06477024,0.30918685,1.9748877;0.12722778,0.07367713,2.0300045;0.15545346,-0.0694688,2.1752033;0.12581836,-0.14135636,2.1638937;-0.15999126,-0.05988574,1.8841279;-0.14624439,-0.5031976,1.904699;-0.061476108,-0.7622009,2.0467045;-0.023073662,-0.84476936,2.0292213;-0.0049243052,-0.05369653,1.9060099;0.051864404,-0.47259483,1.8078272;0.084830776,-0.75580573,1.78;0.09590275,-0.79393125,1.6948857;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3667;-0.08689519,0.020763572,1.9088136;-0.09416435,0.08165532,1.9655745;-0.11274943,0.43937322,1.970421;-0.12463556,0.63193005,1.9527724;-0.28287926,0.30409306,1.9519274;-0.3323522,0.07552532,1.969176;-0.38010073,-0.027627807,2.1609652;-0.39601174,-0.059796304,2.2347488;0.06473375,0.30912626,1.9748455;0.12722602,0.07355106,2.0294347;0.1778831,-0.014402597,2.1941934;0.17880872,-0.05489182,2.2249556;-0.16012862,-0.059918616,1.8840241;-0.14633878,-0.5031053,1.9041568;-0.061477076,-0.76153153,2.047002;-0.023006098,-0.84426093,2.0304425;-0.0051022363,-0.05375738,1.9058087;0.051541623,-0.47305474,1.8087426;0.08413794,-0.75621885,1.7814037;0.09517869,-0.79441637,1.6962792;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3697;-0.08700768,0.020716902,1.9087297;-0.09424024,0.081611685,1.9655411;-0.112764634,0.43938038,1.9704461;-0.12473186,0.6320154,1.9530588;-0.28288543,0.3040883,1.9519113;-0.33241883,0.07551982,1.969146;-0.38020915,-0.027345791,2.1609616;-0.39611644,-0.059551507,2.2343166;0.06470441,0.30905727,1.9747858;0.12722214,0.07340949,2.02893;0.19255632,0.020975014,2.2063446;0.21412289,0.002279209,2.2667475;-0.16025348,-0.059950054,1.8839098;-0.14643568,-0.50305086,1.903591;-0.061539114,-0.7599869,2.0482743;-0.022879606,-0.84263057,2.035362;-0.005258613,-0.053819742,1.9056157;0.051309593,-0.47338843,1.8094101;0.08360118,-0.75655913,1.7825006;0.094627514,-0.7948046,1.697355;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3744;-0.08710892,0.02067169,1.9086403;-0.094310604,0.08156995,1.9654995;-0.11277597,0.4393879,1.9704628;-0.124809094,0.63209414,1.953311;-0.2828857,0.3040842,1.9518778;-0.33248055,0.07553259,1.9690074;-0.38028854,-0.027125724,2.1609564;-0.39619195,-0.059379183,2.2339616;0.06468174,0.3089851,1.9747148;0.12721977,0.07328715,2.0284944;0.17772622,-0.013275069,2.1936193;0.17308104,-0.051139746,2.2131162;-0.16036487,-0.059979536,1.8837917;-0.14652006,-0.50302166,1.9030762;-0.061595093,-0.75893885,2.0491307;-0.022821123,-0.8417379,2.0382009;-0.005392967,-0.05387831,1.9054353;0.05115381,-0.4736243,1.8098674;0.08321909,-0.7568151,1.7833058;0.09423952,-0.7950955,1.6981403;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3775;-0.08720023,0.020628732,1.9085488;-0.094377406,0.081529945,1.9654517;-0.11278403,0.43939653,1.9704738;-0.124864675,0.63217473,1.9535308;-0.2828808,0.30408266,1.9518168;-0.3325244,0.07554036,1.9689142;-0.38034365,-0.026971575,2.1609488;-0.39621344,-0.05932556,2.2336118;0.0646639,0.30891538,1.9746382;0.12721846,0.07317884,2.0281174;0.1845339,-1.00506004E-4,2.1981783;0.17951724,-0.038369056,2.213451;-0.16046588,-0.060007103,1.8836696;-0.14657004,-0.5029987,1.9027373;-0.061625376,-0.75812316,2.0498984;-0.022756504,-0.84114754,2.0402396;-0.005508417,-0.053932212,1.9052705;0.051040016,-0.47379494,1.8102016;0.08295716,-0.7569981,1.7838445;0.09397723,-0.7952916,1.6986567;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3806;-0.08728254,0.020589069,1.9084588;-0.09444227,0.081492476,1.9654005;-0.11279018,0.439408,1.9704802;-0.1249063,0.6322526,1.9537209;-0.28287184,0.30408603,1.9517121;-0.3325655,0.07555648,1.9688056;-0.38037512,-0.02687079,2.1609428;-0.39619514,-0.059371497,2.2333183;0.06464877,0.30884835,1.9745566;0.12721494,0.073092096,2.0278044;0.18848942,0.09592715,2.2027526;0.19797999,0.08755826,2.2442493;-0.16055836,-0.06003156,1.8835425;-0.14663823,-0.50298893,1.9023806;-0.061657783,-0.75746053,2.0504985;-0.022693017,-0.8406982,2.0417223;-0.0056073368,-0.05398075,1.9051232;0.051240157,-0.4738342,1.8100544;0.08301059,-0.757109,1.7840084;0.09411559,-0.79536784,1.6987443;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3837;-0.087356776,0.020554649,1.9083716;-0.09450685,0.08146029,1.9653457;-0.11279564,0.43942648,1.9704763;-0.12493504,0.63233733,1.953891;-0.28285837,0.30410278,1.951557;-0.3326109,0.075592995,1.9686524;-0.38039297,-0.026807113,2.1609387;-0.39616194,-0.059471194,2.2330801;0.06463771,0.3087917,1.9744812;0.12720633,0.073029555,2.0275776;0.19072051,0.15397093,2.2019012;0.21021216,0.17996162,2.2611446;-0.16064465,-0.060050894,1.883408;-0.14667523,-0.5029802,1.9022114;-0.06167671,-0.75702924,2.0510046;-0.022646688,-0.84044844,2.0426295;-0.005689388,-0.05402156,1.9049993;0.051496442,-0.47370023,1.8098028;0.08435912,-0.75705355,1.7823623;0.095957406,-0.7947369,1.6965387;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3869;-0.08742389,0.020526892,1.9082903;-0.094571665,0.081434645,1.9652908;-0.11280224,0.43945634,1.9704615;-0.124950185,0.632429,1.9540349;-0.28285837,0.3041457,1.9513426;-0.33266023,0.07563359,1.9684825;-0.380398,-0.026789036,2.1609437;-0.39611626,-0.05964567,2.232897;0.06462743,0.30874217,1.9744079;0.12718825,0.07297934,2.0274153;0.19182108,0.17546418,2.2023163;0.21462378,0.2096084,2.2672317;-0.16072361,-0.060066205,1.8832778;-0.14670195,-0.50297284,1.902094;-0.06168723,-0.756714,2.0514436;-0.022609571,-0.840273,2.0432673;-0.005756219,-0.054052036,1.904902;0.053502604,-0.47224882,1.8062037;0.085528485,-0.7567138,1.7808405;0.09733297,-0.79428434,1.6948755;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3916;-0.08748424,0.020502573,1.908215;-0.094637364,0.081412785,1.9652362;-0.112813815,0.4394999,1.970432;-0.12495635,0.6325191,1.954158;-0.28287414,0.30420738,1.9510536;-0.33272317,0.07566755,1.9682912;-0.38041493,-0.026758116,2.1609395;-0.39612046,-0.05973872,2.2327316;0.06461694,0.3086967,1.9743382;0.12715784,0.07293631,2.027334;0.19237213,0.18159752,2.203061;0.2175977,0.22748554,2.2714674;-0.16079491,-0.06007962,1.8831543;-0.1467274,-0.5029671,1.9020107;-0.061691474,-0.7564866,2.0517936;-0.022578161,-0.84014475,2.0437233;-0.0058079837,-0.05407599,1.9048316;0.056029458,-0.47004384,1.8008626;0.08812699,-0.7558276,1.7779106;0.100406654,-0.7932612,1.6917827;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3931;-0.087537885,0.020482615,1.9081476;-0.09470305,0.08139525,1.9651836;-0.11283027,0.4395546,1.9703902;-0.12495572,0.6326037,1.9542603;-0.28291497,0.30428717,1.9507098;-0.33284545,0.07572142,1.9679414;-0.3803902,-0.027002702,2.160897;-0.3960607,-0.060150992,2.2325163;0.06460568,0.30865622,1.9742749;0.12709421,0.07290117,2.0273335;0.19285946,0.17982903,2.2044146;0.21931393,0.22915089,2.2744803;-0.16085948,-0.060091194,1.8830373;-0.1465476,-0.5026781,1.9035653;-0.061715554,-0.75670004,2.0523808;-0.022670528,-0.8405555,2.0432687;-0.0058440343,-0.054092597,1.9047875;0.058525674,-0.4677955,1.795011;0.09139634,-0.7545812,1.7746282;0.10425584,-0.79199755,1.6884521;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3963;-0.08758528,0.020465748,1.908088;-0.09476826,0.081380926,1.9651333;-0.11285519,0.43961698,1.9703351;-0.12495024,0.63265896,1.954325;-0.28297365,0.3043684,1.9503424;-0.3329301,0.0757443,1.9677174;-0.38029057,-0.027728584,2.160834;-0.39580992,-0.061732084,2.2321851;0.06459304,0.30862227,1.9742231;0.12694101,0.07286604,2.0277605;0.19285494,0.17912504,2.2055547;0.21958223,0.22581668,2.2757156;-0.16091701,-0.06010174,1.882929;-0.1464424,-0.50244844,1.9048944;-0.061783884,-0.75697803,2.0529046;-0.022824861,-0.84103024,2.042669;-0.0058705867,-0.054105524,1.9047588;0.060764104,-0.46570247,1.7895339;0.09473603,-0.75318456,1.7712451;0.10811732,-0.79067314,1.6851226;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4009;-0.087627284,0.020450937,1.9080349;-0.09483273,0.081368856,1.9650855;-0.112891085,0.43968183,1.970269;-0.12494175,0.63270104,1.9543722;-0.28303698,0.30444875,1.9499671;-0.33308315,0.07577899,1.9673661;-0.38004097,-0.029232668,2.1606343;-0.39550158,-0.06340469,2.2318013;0.064578064,0.30859247,1.9741799;0.12671928,0.07279836,2.028521;0.19284765,0.16806188,2.2077696;0.21920666,0.21277127,2.2765923;-0.1609678,-0.06011204,1.8828279;-0.1463754,-0.50227094,1.9059973;-0.06190672,-0.7573978,2.0532477;-0.023166377,-0.8418377,2.0412717;-0.0058914158,-0.05411701,1.9047427;0.06246343,-0.4640543,1.7852191;0.09790999,-0.7518058,1.7677633;0.11175639,-0.78932816,1.6816968;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4041;-0.0876657,0.02043751,1.9079878;-0.09489898,0.0813579,1.9650402;-0.112945646,0.4397489,1.970195;-0.12493133,0.6327332,1.9544071;-0.2831071,0.30452606,1.9496037;-0.33317903,0.07579349,1.9671415;-0.3800759,-0.029819828,2.1605291;-0.395559,-0.06444919,2.2314909;0.06455411,0.30856234,1.974143;0.12649056,0.07277639,2.0294003;0.19293113,0.15945464,2.209404;0.21871,0.20023979,2.2769175;-0.16101374,-0.06012305,1.8827318;-0.14633848,-0.50214344,1.9068686;-0.062149543,-0.75833493,2.0531223;-0.023930917,-0.8434922,2.0372834;-0.005910319,-0.05412891,1.9047425;0.06360789,-0.46288323,1.782019;0.100624956,-0.7505902,1.7647917;0.11487905,-0.7881509,1.678797;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4072;-0.08770151,0.020425456,1.9079456;-0.09496702,0.081347965,1.9649972;-0.11301085,0.4398139,1.9701183;-0.12491862,0.6327572,1.9544303;-0.28319103,0.30460662,1.9492601;-0.33327472,0.07582309,1.9669305;-0.38021955,-0.030225458,2.1604657;-0.3958063,-0.065160885,2.2312896;0.064515054,0.30853125,1.9741113;0.12626721,0.072754264,2.030241;0.1930109,0.15212008,2.210692;0.21818809,0.1886806,2.27707;-0.161058,-0.06013506,1.8826355;-0.1462808,-0.5020262,1.9077866;-0.062276654,-0.7590944,2.0531213;-0.024268892,-0.8445502,2.0348246;-0.005928526,-0.054141324,1.9047581;0.06435598,-0.46204835,1.7797934;0.10268752,-0.7496354,1.7625209;0.11724433,-0.787247,1.6766098;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4103;-0.0877385,0.020415599,1.9079045;-0.09504009,0.08134026,1.9649532;-0.113079585,0.4398767,1.9700423;-0.12490442,0.6327773,1.9544468;-0.2832922,0.3046761,1.948945;-0.33336744,0.07584853,1.9667413;-0.38039434,-0.030564433,2.160407;-0.39609239,-0.06575719,2.231112;0.06446795,0.30849975,1.9740852;0.12604411,0.07274689,2.0309193;0.19442749,0.09954915,2.2181547;0.21859513,0.112259924,2.2842886;-0.16110978,-0.060147848,1.8825256;-0.14619438,-0.5019405,1.9087751;-0.062239513,-0.7597412,2.053191;-0.024232665,-0.8452393,2.033189;-0.0059462194,-0.054152463,1.9047805;0.06484051,-0.46149036,1.7783068;0.10407365,-0.74895984,1.7609257;0.11881776,-0.7866291,1.6750996;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
4134;-0.087779984,0.020405322,1.9078599;-0.09511684,0.08133174,1.964907;-0.11314597,0.43993422,1.9699713;-0.124891594,0.63279295,1.9544579;-0.28341043,0.30473205,1.9486707;-0.33346295,0.07586812,1.9665886;-0.38071942,-0.03071204,2.1603613;-0.3965811,-0.066024944,2.230959;0.06440959,0.30846643,1.974062;0.12583494,0.07272505,2.0313964;0.19442907,0.09275307,2.2191787;0.218443,0.10037261,2.285237;-0.16117686,-0.060166664,1.8823905;-0.14611867,-0.50193185,1.909699;-0.062147073,-0.7605382,2.0531688;-0.024105629,-0.84595686,2.031521;-0.0059650317,-0.054163843,1.904802;0.06500965,-0.46116892,1.7775111;0.10493066,-0.74858004,1.7599498;0.11980905,-0.78625375,1.6741534;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
