Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
2412;-0.18526818,-0.10379844,1.6059418;-0.19798855,-0.049744118,1.6647447;-0.20912969,0.2963755,1.6963378;-0.21180989,0.48835906,1.6865093;-0.3724795,0.16920398,1.6616585;-0.43620732,-0.045220174,1.6958795;-0.43916044,-0.22974408,1.7283492;-0.44063762,-0.2924911,1.7433747;-0.04044863,0.19161639,1.7268409;0.15958795,0.1927083,1.8020366;0.3568101,0.23482667,1.6805307;0.43405494,0.25861344,1.5452214;-0.25733393,-0.18098284,1.5714324;-0.3047951,-0.52729636,1.5563662;-0.3486177,-0.84723604,1.5298898;-0.34126148,-0.88655835,1.4408998;-0.10385109,-0.1762282,1.6014289;-0.08086566,-0.4984449,1.5183605;-0.05644238,-0.8300122,1.4214998;-0.038217526,-0.8517294,1.3282691;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2443;-0.18530284,-0.10380342,1.6061097;-0.19801478,-0.049726374,1.6648633;-0.20931718,0.29639152,1.6965144;-0.21225533,0.4883265,1.6866208;-0.37280172,0.16901043,1.662024;-0.43623993,-0.045223866,1.6960751;-0.43896437,-0.22982417,1.7283081;-0.44012964,-0.2925583,1.7431949;-0.04056396,0.1919704,1.7278544;0.1838254,0.20158231,1.7948352;0.38610685,0.24880286,1.701805;0.47629416,0.27858377,1.5837474;-0.25730425,-0.18100688,1.5716262;-0.30474433,-0.5272904,1.5564805;-0.34845874,-0.8467976,1.529944;-0.3410912,-0.8860758,1.44099;-0.10391299,-0.17615767,1.6015962;-0.080783434,-0.49848834,1.5184748;-0.056225743,-0.8295152,1.421708;-0.037967358,-0.85120744,1.3285235;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2474;-0.185358,-0.103789106,1.6062789;-0.19805695,-0.049696572,1.6649871;-0.20955631,0.29641306,1.6967187;-0.21319702,0.4883057,1.6868392;-0.37318835,0.16876733,1.6624156;-0.43632552,-0.045230336,1.6963091;-0.43869227,-0.22993343,1.7282357;-0.43945473,-0.29267183,1.7429299;-0.04063554,0.1922831,1.7286807;0.19705501,0.20670511,1.790382;0.43525764,0.26792786,1.691482;0.49263045,0.29159975,1.6074688;-0.25730392,-0.18102182,1.5718135;-0.30470374,-0.5272862,1.5565791;-0.3482888,-0.84635586,1.5299802;-0.3409131,-0.88559103,1.4410533;-0.103980266,-0.17608257,1.6017528;-0.08072931,-0.498517,1.5185685;-0.05608098,-0.82902825,1.4218954;-0.037804145,-0.85070497,1.3287443;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2505;-0.18544321,-0.103734,1.6064671;-0.19811684,-0.049639326,1.665129;-0.20984443,0.29644164,1.6969547;-0.21449897,0.48833826,1.6871916;-0.37369564,0.16848847,1.6628917;-0.43646717,-0.04523761,1.6965964;-0.43832606,-0.23007706,1.7281256;-0.4385885,-0.29284072,1.742567;-0.040660873,0.19257072,1.7293302;0.20478731,0.20995705,1.7879901;0.40821746,0.2741584,1.7073054;0.4927656,0.30055737,1.6219478;-0.25733888,-0.1810188,1.5720215;-0.3046717,-0.52728224,1.5566708;-0.34812957,-0.8459818,1.5300001;-0.34075835,-0.8851773,1.4410899;-0.10405493,-0.1759876,1.6019008;-0.080705665,-0.49854866,1.5186409;-0.05603508,-0.8286097,1.4220397;-0.037763394,-0.850274,1.3289101;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2537;-0.1855407,-0.10366388,1.606649;-0.19817963,-0.049574576,1.6652666;-0.21011937,0.29646903,1.6971786;-0.2160089,0.48836315,1.68756;-0.37420005,0.16820593,1.6633598;-0.43661878,-0.045258425,1.6969016;-0.4379437,-0.23025317,1.7280118;-0.4377443,-0.29305705,1.7422076;-0.040659763,0.1928483,1.7298423;0.2094176,0.21195275,1.7870632;0.4045072,0.27779523,1.7133389;0.4788798,0.31323034,1.6278226;-0.25739866,-0.18100734,1.5722342;-0.30464655,-0.5272787,1.5567578;-0.34798986,-0.84568,1.5300134;-0.34063008,-0.88484293,1.4411132;-0.104137905,-0.17588362,1.6020259;-0.08071435,-0.498592,1.518703;-0.05606074,-0.8282542,1.4221591;-0.037812334,-0.84990674,1.329044;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2568;-0.185656,-0.10356148,1.60683;-0.19824539,-0.04949185,1.6654029;-0.21037424,0.29649487,1.6973854;-0.21745868,0.4883724,1.6878983;-0.37478697,0.16796447,1.6639068;-0.43676367,-0.045297146,1.6972094;-0.43697894,-0.23046173,1.7282656;-0.4359364,-0.29324833,1.7424663;-0.04064321,0.19312575,1.7302656;0.21136907,0.21310522,1.7878336;0.37803048,0.27663213,1.7060163;0.42472738,0.31960157,1.613697;-0.2574858,-0.18097752,1.5724527;-0.3046261,-0.527273,1.55684;-0.34785914,-0.8454299,1.5300201;-0.34051934,-0.8845659,1.4411244;-0.10423085,-0.1757578,1.6021367;-0.08075971,-0.49865493,1.518752;-0.056151334,-0.8279372,1.4222547;-0.037955202,-0.8495736,1.3291472;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2599;-0.18577242,-0.1034478,1.6070046;-0.1983126,-0.049403206,1.665535;-0.21059296,0.29651612,1.6975754;-0.2187062,0.4883773,1.6881913;-0.37529737,0.16775906,1.664392;-0.436883,-0.045337345,1.6974965;-0.4362246,-0.23067527,1.7284235;-0.4346169,-0.29346076,1.7425765;-0.040593214,0.19342282,1.7306762;0.20354095,0.21078452,1.795528;0.3320023,0.2681947,1.6827985;0.35449097,0.31314206,1.5966955;-0.25758085,-0.18093768,1.5726635;-0.3046096,-0.52726746,1.5569165;-0.34774545,-0.8452298,1.5300221;-0.34042212,-0.8843431,1.4411285;-0.104324915,-0.17562687,1.6022396;-0.08082126,-0.4987275,1.5187857;-0.056261748,-0.8276712,1.422317;-0.038118113,-0.8492927,1.3292112;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2630;-0.18588267,-0.103336446,1.6071662;-0.19838023,-0.04931636,1.6656584;-0.21076356,0.29652852,1.6977389;-0.21969868,0.4883764,1.68842;-0.37567002,0.16759467,1.6647836;-0.43696004,-0.045364212,1.6977353;-0.43572208,-0.23084864,1.7285088;-0.433804,-0.29363057,1.7426033;-0.040523313,0.19371553,1.7310925;0.18817897,0.19851263,1.8180099;0.26721755,0.25127652,1.6565264;0.26141784,0.28797936,1.5773169;-0.25767377,-0.18089555,1.5728596;-0.30459556,-0.52726215,1.5569874;-0.3476456,-0.84506536,1.5300213;-0.340332,-0.8841586,1.4411283;-0.104415536,-0.17550068,1.6023339;-0.0808797,-0.49878725,1.51881;-0.056368213,-0.8274478,1.4223549;-0.038263492,-0.8490585,1.3292485;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2677;-0.18598546,-0.103225544,1.6073169;-0.19845091,-0.049229298,1.6657751;-0.21088733,0.2965343,1.6978836;-0.22039086,0.48837745,1.6885815;-0.37597364,0.16748276,1.6651281;-0.43699878,-0.04538122,1.6979145;-0.434789,-0.23102835,1.7286603;-0.43239018,-0.29378942,1.7427373;-0.040386826,0.19403641,1.7316575;0.16547373,0.1826142,1.8382083;0.1820504,0.23807146,1.5950655;0.16585967,0.2518471,1.5653191;-0.25776356,-0.18085049,1.57304;-0.30458358,-0.5272564,1.5570499;-0.34754407,-0.84489805,1.5300131;-0.34022635,-0.8839635,1.4411268;-0.10450138,-0.17538005,1.6024213;-0.080932334,-0.49883917,1.518829;-0.056475576,-0.82722807,1.4223841;-0.038392585,-0.8488312,1.3292868;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2697;-0.18607676,-0.103120565,1.6074542;-0.19851835,-0.049146507,1.6658826;-0.210974,0.29653338,1.6980132;-0.22084045,0.48837644,1.6886938;-0.37621808,0.16740616,1.6654267;-0.43701255,-0.04539611,1.6980399;-0.4281536,-0.23058958,1.7303991;-0.42157853,-0.29272273,1.7455723;-0.040199146,0.1943162,1.7323031;0.14273788,0.16094269,1.882893;0.12851988,0.20881279,1.6131105;0.0762054,0.21511571,1.5621501;-0.25784585,-0.18080579,1.5732013;-0.30457303,-0.5272528,1.5571014;-0.34745368,-0.84476155,1.5299977;-0.34012172,-0.8838012,1.4411148;-0.10457849,-0.17527,1.6025016;-0.08096328,-0.49887696,1.5188454;-0.056537893,-0.8270617,1.4224061;-0.03846173,-0.8486623,1.3293151;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2743;-0.18614264,-0.10306338,1.6075541;-0.19856596,-0.049099453,1.6659638;-0.21102948,0.29652137,1.6981375;-0.22111873,0.48836866,1.688776;-0.37640268,0.16735761,1.6656774;-0.4370097,-0.04541041,1.6981299;-0.42264903,-0.23023288,1.7319386;-0.4134837,-0.2919342,1.7479326;-0.040219605,0.19432922,1.7326869;0.17648356,0.16051131,1.8392723;0.03156896,0.18162346,1.582108;-0.0046402477,0.18807411,1.5602039;-0.25790945,-0.18077466,1.5733293;-0.30455953,-0.527248,1.5571413;-0.34736177,-0.8446426,1.5299728;-0.34001303,-0.88365877,1.4410912;-0.104651056,-0.1751895,1.6025702;-0.08098114,-0.49890667,1.5188601;-0.05656569,-0.8269351,1.4224237;-0.038492683,-0.84853226,1.3293377;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2775;-0.18619527,-0.10302564,1.6076308;-0.19857357,-0.049067568,1.666035;-0.2110615,0.29649812,1.6982559;-0.22116749,0.4883053,1.688869;-0.37654528,0.16733134,1.6658832;-0.43698862,-0.045426324,1.6981897;-0.4183034,-0.22991453,1.7331331;-0.40761507,-0.29130232,1.7496825;-0.04013705,0.19343282,1.7315211;0.15002747,0.16540043,1.7998581;-0.015449358,0.16197746,1.579749;-0.04053637,0.18210384,1.5572174;-0.25796315,-0.1807543,1.5734258;-0.3045486,-0.52724445,1.5571678;-0.3472632,-0.8445147,1.5299304;-0.3399727,-0.8835033,1.4410526;-0.10471021,-0.17514029,1.6026231;-0.08098398,-0.4989323,1.5188764;-0.05655096,-0.82681364,1.4224448;-0.038527805,-0.84841526,1.3293605;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2806;-0.18622787,-0.10300903,1.60769;-0.19855803,-0.0490546,1.6661015;-0.21107142,0.29647174,1.6983666;-0.2207619,0.48821533,1.6889758;-0.37661213,0.1673134,1.6660064;-0.43695736,-0.045442153,1.6982287;-0.41494256,-0.22960886,1.7341217;-0.40335634,-0.29076096,1.7510737;-0.039911125,0.19233984,1.7298936;0.13979715,0.17342278,1.7648364;-0.02796241,0.15480724,1.5798917;-0.061054602,0.18045504,1.5555998;-0.25799623,-0.18074691,1.5734953;-0.30453935,-0.52724135,1.5571855;-0.3471773,-0.844383,1.5298737;-0.3399605,-0.88332945,1.4410034;-0.104749866,-0.17511573,1.602668;-0.08095751,-0.4989547,1.518904;-0.056481462,-0.82668924,1.4224732;-0.038534094,-0.84830546,1.3293927;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2837;-0.18623672,-0.103028774,1.6077514;-0.19851036,-0.049073372,1.666174;-0.21106085,0.2964418,1.6984786;-0.21985498,0.48803964,1.6890991;-0.37656665,0.16730377,1.6660739;-0.43691882,-0.045458544,1.6982521;-0.41236165,-0.22934094,1.7348995;-0.40025395,-0.29032257,1.7521288;-0.03971377,0.19137882,1.7284406;0.13672681,0.17560518,1.752539;-0.06674725,0.14306706,1.5658216;-0.07510922,0.18146221,1.5450774;-0.25800675,-0.18075456,1.5735506;-0.3045314,-0.5272387,1.5571984;-0.34712583,-0.84427226,1.5298198;-0.3399813,-0.8831711,1.4409524;-0.10477595,-0.17512363,1.6027282;-0.08091311,-0.49901634,1.5189382;-0.056429908,-0.826599,1.4224911;-0.03854106,-0.8482242,1.3294153;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2868;-0.18620913,-0.10308281,1.6078155;-0.19844908,-0.04911452,1.6662416;-0.21103056,0.29640597,1.698589;-0.21841542,0.48782966,1.6892715;-0.3763605,0.16728082,1.6660593;-0.4368732,-0.04547574,1.6982617;-0.41039932,-0.22911209,1.7355002;-0.39800072,-0.2899728,1.7529188;-0.039573573,0.19081694,1.7278073;0.13484648,0.17629725,1.7449005;0.041290164,0.16777751,1.5658264;-9.072153E-4,0.18687536,1.5245217;-0.25797108,-0.18078263,1.5735992;-0.30452177,-0.52723527,1.5572064;-0.34709907,-0.8441405,1.5297558;-0.34001014,-0.88299596,1.4408975;-0.10478038,-0.17515698,1.6028023;-0.08085664,-0.49911696,1.518973;-0.056392055,-0.8265153,1.4225036;-0.038537685,-0.8481392,1.3294383;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2900;-0.18615668,-0.10314514,1.6078779;-0.19840568,-0.049152352,1.6662946;-0.21099097,0.2963692,1.6986915;-0.21686468,0.48764557,1.6894081;-0.37604818,0.16725314,1.6659769;-0.43681934,-0.045496155,1.698259;-0.40892273,-0.22891252,1.7360075;-0.396365,-0.2896819,1.7535704;-0.039140865,0.1904241,1.7278183;0.13335964,0.17310719,1.7554429;0.08754054,0.17722191,1.5473709;0.07915597,0.18966746,1.5201726;-0.2579082,-0.18081756,1.5736386;-0.30451223,-0.52723205,1.5572108;-0.34708798,-0.84397596,1.5296801;-0.34001002,-0.8828062,1.440843;-0.10475487,-0.17520638,1.60289;-0.08080229,-0.49921003,1.5190105;-0.05636633,-0.8264283,1.4225165;-0.038512137,-0.8480361,1.3294712;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2947;-0.18608315,-0.10319731,1.6079466;-0.19836122,-0.04918291,1.6663446;-0.21094304,0.29633218,1.6987877;-0.21537815,0.4874966,1.6895263;-0.37574333,0.16724992,1.6658897;-0.4367625,-0.045518633,1.6982481;-0.40781993,-0.22874545,1.7364156;-0.39517844,-0.28944626,1.7540859;-0.038540207,0.19016181,1.7282767;0.13387287,0.1750687,1.7735494;0.17111123,0.19959323,1.5311123;0.16761991,0.1970425,1.5326872;-0.25783095,-0.18084948,1.573672;-0.30450356,-0.527229,1.5572131;-0.34709013,-0.8438022,1.5296003;-0.34000477,-0.8826154,1.4407877;-0.104690224,-0.17526457,1.6030146;-0.080760434,-0.49928877,1.5190533;-0.056363214,-0.8263432,1.4225274;-0.038502,-0.8479357,1.3295026;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2962;-0.18598957,-0.10324922,1.6080248;-0.19831541,-0.049212467,1.6663961;-0.21088423,0.29629272,1.6988875;-0.21411332,0.48738644,1.6896135;-0.3754101,0.16724409,1.6657711;-0.43671194,-0.045540754,1.698232;-0.40699354,-0.22861002,1.736737;-0.3943094,-0.28925863,1.7544893;-0.03786044,0.19009729,1.7291268;0.15487453,0.18352894,1.7930696;0.28113568,0.22035433,1.5966767;0.26631594,0.21570952,1.5273216;-0.2577381,-0.18088248,1.573704;-0.30449444,-0.5272252,1.5572133;-0.34710154,-0.8436443,1.5295212;-0.33999375,-0.882448,1.4407339;-0.10459385,-0.17532708,1.6031731;-0.08072129,-0.4993572,1.5190966;-0.056368694,-0.82626545,1.4225312;-0.038490467,-0.84784317,1.3295255;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3009;-0.18588449,-0.103288904,1.6081111;-0.1982696,-0.049234815,1.6664487;-0.21082126,0.2962556,1.6989845;-0.21307322,0.48730686,1.6896778;-0.3750883,0.16723907,1.6656454;-0.43667245,-0.04556181,1.6982145;-0.40636936,-0.22850284,1.7369908;-0.39366713,-0.28911066,1.7548077;-0.03713487,0.1902065,1.7302201;0.17957783,0.19244784,1.8003329;0.34411097,0.23682202,1.6260612;0.3584063,0.2435137,1.5225515;-0.25763926,-0.18091181,1.5737362;-0.30448568,-0.52722144,1.5572125;-0.34711885,-0.84350556,1.5294441;-0.33998027,-0.8823045,1.4406811;-0.10447887,-0.17537892,1.6033486;-0.080682784,-0.49941266,1.5191411;-0.05637668,-0.8261961,1.4225326;-0.03847493,-0.8477587,1.329545;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3040;-0.18578428,-0.103315756,1.6081976;-0.19822752,-0.049249638,1.6665007;-0.21075809,0.29622492,1.6990787;-0.2123059,0.48724717,1.6897134;-0.37479356,0.16723523,1.6655217;-0.43664387,-0.04558271,1.6981953;-0.40588975,-0.2284155,1.7371975;-0.3931859,-0.28898913,1.7550695;-0.03647931,0.19037798,1.731266;0.18997866,0.19696194,1.8023047;0.36648208,0.24754174,1.651628;0.43134633,0.27275395,1.5337071;-0.25754964,-0.18093456,1.5737673;-0.30447716,-0.52721775,1.5572107;-0.34713554,-0.8433878,1.5293702;-0.33996356,-0.8821831,1.4406291;-0.10436458,-0.17542294,1.603522;-0.08064462,-0.49945498,1.5191866;-0.056381665,-0.82614064,1.4225329;-0.038454562,-0.84768754,1.3295615;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3072;-0.18569829,-0.1033003,1.6082938;-0.19819075,-0.049241513,1.6665593;-0.21070229,0.2961996,1.6991636;-0.21173336,0.48721611,1.689739;-0.37460378,0.1672563,1.6654396;-0.43662608,-0.04560126,1.6981769;-0.41121677,-0.22958691,1.7342758;-0.40417814,-0.2912141,1.7494835;-0.03589858,0.19062231,1.7321895;0.1992264,0.20212185,1.7993953;0.3853127,0.25455296,1.6626165;0.46624097,0.2943671,1.5648203;-0.25748518,-0.18093765,1.5737989;-0.30446914,-0.5272118,1.5572072;-0.34714618,-0.8432723,1.5292884;-0.3399376,-0.8820592,1.4405643;-0.10425542,-0.1754431,1.6036962;-0.08061603,-0.49949652,1.5192252;-0.056397166,-0.8260851,1.4225284;-0.03844614,-0.847623,1.3295707;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3103;-0.18561956,-0.103267424,1.6083877;-0.19815291,-0.049220253,1.6666198;-0.21065247,0.29618213,1.6992366;-0.2113319,0.4872048,1.6897563;-0.37444428,0.16727844,1.6653669;-0.4366163,-0.04561695,1.6981615;-0.4157227,-0.2306074,1.7317806;-0.4121732,-0.29290494,1.745333;-0.035406437,0.19090532,1.7328764;0.20613283,0.20680152,1.7950329;0.39899307,0.26079798,1.674362;0.4722004,0.30425644,1.5766935;-0.2574299,-0.1809328,1.5738312;-0.30446193,-0.5272046,1.5572032;-0.34715647,-0.84317195,1.5292081;-0.3399169,-0.8819493,1.4404967;-0.10415676,-0.17544688,1.6038512;-0.08060074,-0.49953425,1.5192564;-0.05643529,-0.82603073,1.4225186;-0.038458265,-0.84756607,1.3295743;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3150;-0.18555528,-0.10319403,1.6084781;-0.19811574,-0.049168225,1.6666819;-0.21060789,0.296174,1.6992983;-0.21105734,0.4871958,1.6897625;-0.37432876,0.16731095,1.6653152;-0.43661097,-0.045629025,1.6981499;-0.41936022,-0.23144338,1.7297515;-0.41790023,-0.29415342,1.7423047;-0.034948286,0.19125642,1.7333932;0.21031734,0.20996848,1.7918739;0.40205267,0.26598373,1.683173;0.46960354,0.31796566,1.5869948;-0.25739053,-0.18090752,1.5738655;-0.30445555,-0.5271973,1.5571997;-0.34715426,-0.8430747,1.529131;-0.33988833,-0.88183856,1.4404266;-0.10408121,-0.17542933,1.6039687;-0.08060951,-0.49958313,1.5192852;-0.05653774,-0.8259677,1.4225116;-0.03853427,-0.84750116,1.3295796;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3181;-0.18549423,-0.1031061,1.6085593;-0.19807501,-0.049102124,1.6667385;-0.21056177,0.29617164,1.6993457;-0.21085745,0.4871932,1.6897612;-0.37423274,0.16734366,1.6652701;-0.43660757,-0.045638576,1.6981406;-0.42097393,-0.23178166,1.72912;-0.42037278,-0.2946414,1.7413591;-0.034515426,0.19164354,1.7338043;0.21275194,0.21206589,1.7896676;0.3853546,0.27840203,1.6826487;0.45699203,0.332404,1.5934787;-0.25735635,-0.1808758,1.5738997;-0.30445057,-0.52718997,1.5571972;-0.34715533,-0.84299517,1.5290656;-0.3398687,-0.881748,1.4403656;-0.10401259,-0.1754021,1.6040567;-0.08063587,-0.499647,1.5193094;-0.056685753,-0.82591116,1.4225094;-0.03865943,-0.84744495,1.3295882;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3212;-0.18543585,-0.10300958,1.6086309;-0.19803339,-0.049027286,1.6667887;-0.2105179,0.29617304,1.6993811;-0.21070942,0.4871989,1.6897429;-0.3741492,0.16737668,1.6652274;-0.4365979,-0.045661595,1.6981344;-0.42213938,-0.2320008,1.729158;-0.42208844,-0.29488,1.7418015;-0.034146592,0.19200867,1.7341275;0.21341872,0.21344678,1.7885493;0.36270946,0.2836858,1.6776183;0.42486027,0.34132832,1.5923406;-0.25732523,-0.1808386,1.5739311;-0.3044463,-0.5271825,1.5571951;-0.34715804,-0.8429315,1.5290109;-0.33985373,-0.8816763,1.440314;-0.10394794,-0.17536734,1.6041301;-0.08071354,-0.49974096,1.5193247;-0.056971803,-0.8258588,1.4224925;-0.03892702,-0.8473945,1.3295814;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3243;-0.18537346,-0.10289223,1.6087022;-0.19798338,-0.048930384,1.6668392;-0.21046136,0.2961841,1.6994064;-0.21060133,0.4872102,1.6897184;-0.37408462,0.16741732,1.6651932;-0.43658358,-0.04568583,1.6981289;-0.4230592,-0.2321663,1.7293665;-0.42332342,-0.295023,1.7425442;-0.033833522,0.19234751,1.7343863;0.21203543,0.21413167,1.7882496;0.33102936,0.28679118,1.6612201;0.3699631,0.34115306,1.580166;-0.25729606,-0.1807938,1.5739609;-0.30444297,-0.52717566,1.5571933;-0.34716213,-0.8428773,1.5289634;-0.33984244,-0.881616,1.4402689;-0.10387894,-0.17532074,1.6042031;-0.08081686,-0.49984843,1.5193318;-0.057332654,-0.8258079,1.4224563;-0.039277565,-0.8473469,1.3295518;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3275;-0.1853119,-0.102772824,1.608767;-0.19793454,-0.048829626,1.6668844;-0.21040116,0.29619405,1.6994159;-0.21052144,0.4872259,1.6896844;-0.37400928,0.16745691,1.6651487;-0.43656427,-0.04570999,1.6981231;-0.42384154,-0.23230487,1.7296072;-0.42431918,-0.29513684,1.7432423;-0.033550583,0.1926759,1.7346091;0.20646587,0.21158473,1.793886;0.2852964,0.2777504,1.6394197;0.3052297,0.3229536,1.5592941;-0.25726658,-0.18074428,1.5739896;-0.3044401,-0.5271688,1.5571917;-0.3471679,-0.8428342,1.5289221;-0.33983284,-0.8815687,1.4402289;-0.103811815,-0.17527078,1.6042689;-0.08091652,-0.49993828,1.5193403;-0.05768982,-0.8257762,1.4224195;-0.039614137,-0.84732085,1.3295212;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3306;-0.18524732,-0.10265167,1.6088247;-0.19788349,-0.04872668,1.6669234;-0.21033217,0.29620558,1.6994169;-0.2104536,0.48724476,1.689633;-0.37392202,0.16749324,1.6650939;-0.4365368,-0.04573745,1.6981143;-0.42448595,-0.23243771,1.7297647;-0.42510813,-0.29526094,1.7436821;-0.03329236,0.19298837,1.73481;0.19787493,0.20527478,1.8033794;0.23512767,0.25512883,1.6197733;0.22556277,0.2883184,1.5446957;-0.25723332,-0.18068959,1.5740144;-0.30443737,-0.52716196,1.55719;-0.34717545,-0.8427974,1.5288857;-0.33982515,-0.8815299,1.4401942;-0.10374407,-0.17521764,1.6043288;-0.081011534,-0.5000339,1.5193394;-0.058025505,-0.82575303,1.4223717;-0.039921436,-0.84730285,1.3294785;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
